ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557164592-1580,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or510-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we were just wandering around and about the antrim coast when we saw the sign pointing to ballintoy harbour.  we were not on the game of thrones route, but this is a lovely little harbor.  we walked around a bit and looked into the cave....more",Florida,2015-06-01T00:00:00Z,easier to park here than other harbors,4,916,384,solomon5,"Reviewed July 5, 2015"
1557164624-1691,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or400-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we had a sunny morning spent at the harbour, discovering caves, clambering over rocks and exploring rock pools. great for taking photos of the lovely irish coast","Zurich, Switzerland",2016-04-01T00:00:00Z,beautiful views,5,37,9,Zurich2732,"Reviewed April 30, 2016"
1557164691-1925,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or170-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,on holiday on our own game of thrones tour of northern ireland. this is 1 such area. it is a lovely place with beautiful views. there was a coffee shop with ice creams & gifts such as well as buckets & spades & nets. we...more,"Mansfield, United Kingdom",2017-08-01T00:00:00Z,great place,5,77,44,emma h,"Reviewed September 2, 2017"
1557164653-1788,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or300-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"loved this little place best out of the game of thrones locations we visited. could visualise the men of the iron islands and their ships. .
lovely little place also for those who are not g. of t. fans . a couple of caves, pretty...more","Sheffield, United Kingdom",2016-08-01T00:00:00Z,greyjoy,5,30,11,lilewma,"Reviewed September 29, 2016"
1557164607-1630,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or460-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"it's a game of thrones location but remains unspoiled. a beautiful harbour, great for scrambling over the rocks and climbing the hills. a cave to explore. we were lucky to see a local artist in-situ, who was very interesting. a lovely spot to eat. the...more","Manchester, United Kingdom",2015-09-01T00:00:00Z,loved it. relax and take in the scenery or go exploring.,5,110,66,Yvette C,"Reviewed September 25, 2015"
1557164721-2021,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or70-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"it is very good location and beautiful place to visit.
nice sea views and walking place.good toilets and tables and chairs.highly recommended this place.very close to ballintoy town.nice coastal driving.must see one time.","Bangor, United Kingdom",2018-08-01T00:00:00Z,beautiful place,5,6,0,mercysinny,"Reviewed August 9, 2018"
1557164721-2022,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or70-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"another got location that i really enjoyed, the north coast is such a beautiful destination and definitely a worthy visit. we stayed in a hotel nearby for a for a couple of nights so it was definitely on our list of things to do.","Salt Lake City, Utah",2018-07-01T00:00:00Z,beautiful coast,3,3,2,obirenmads73,"Reviewed August 3, 2018"
1557164721-2018,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or70-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"brilliant day spent here. we went during a particularly stormy day and the views of the sea were stunning!

i would say, even during sunnier periods, to make sure you have sturdy boots, as the path goes through some marshy areas and there are plenty...more","Belfast, United Kingdom",2018-08-01T00:00:00Z,bring proper footwear - no matter the weather.,5,37,23,sy1991,"Reviewed August 19, 2018"
1557164732-2057,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or30-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"there is a reason why location scouts pick destinations like ballintoy harbour. it is wild, beautiful and isolated - especially when winter keeps the tourist numbers low. we had enjoyed a long but breathtaking coastal drive from dungaloe and were ready to take a break...more",Australia,2019-01-01T00:00:00Z,pictures donâ€™t do this justice,5,425,149,FlyingTheCoop,"Reviewed January 14, 2019"
1557164688-1910,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or180-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,picturesque harbour with great scenery. good spot to take pictures and spend an hour taking it all in. there are also a couple of caves to explore and a fantastic tea rooms called roarks kitchen with the most amazing cakes!!,"Farnborough, United Kingdom",2017-08-01T00:00:00Z,lovely harvour,5,76,27,345Andrew28,"Reviewed August 26, 2017"
1557164618-1668,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or420-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,lovely small quiet town at the mouth of bush river & atlantic ocean where you can enjoy the many walks or sit on a rock and watch the waves come and go,"Manchester, United Kingdom",2015-05-01T00:00:00Z,peaceful,5,70,42,Mrs A A,"Reviewed March 6, 2016"
1557164706-1975,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,good for game of thrones fans and wave photographers too. we were here on a windy february day and it was one of the highlights of the day.,"Edinburgh, United Kingdom",2018-02-01T00:00:00Z,impressive in rough weather,4,26,9,803AlexP,"Reviewed February 7, 2018"
1557164572-1516,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or580-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a sweet little harbor at the end of a series of switchback curves down ... a beautiful spot, game of thrones filming location (a perfect fit) and views begging to have their picture taken -- worth the turn off of the coastal route","Houston, Texas",2014-04-01T00:00:00Z,picture perfect,5,34,15,txmockbird1,"Reviewed May 23, 2014"
1557164601-1613,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or480-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"ballintoy harbour is a great little spot, down a windy road but a fair amount of parking space at the bottom. scene of lordsport in game of thrones so can get busy midday onwards so go in the morning. nice little cafe and a beautiful...more","York, United Kingdom",2015-08-01T00:00:00Z,ballintoy harbour and carrick-a-rede rope bridge,4,17,7,John R,"Reviewed August 12, 2015"
1557164650-1780,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or310-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,be careful walking down the bendy road as some cars not mindful if walkers. loved the views on the way,"Seaford, United Kingdom",2016-09-01T00:00:00Z,very pretty,5,448,280,christel,"Reviewed September 10, 2016"
1557164635-1732,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or360-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"of course, got fans will know this as the iron islands.... but when we went the sun was shining and local teenagers were taking it in turns to jump into the harbour.  all good fun.
it was busy so parking was a bit tight -...more","Dundee, United Kingdom",2016-07-01T00:00:00Z,harbour on a sunny day,4,45,15,dundeemeg,"Reviewed July 13, 2016"
1557164572-1514,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or580-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"wow does not start to say how beautifull this place is, we went back  twice the second time with our gutiar and entertained the visiters","Kettering, United Kingdom",2014-05-01T00:00:00Z,wow wow wow,5,60,32,thewests120,"Reviewed May 25, 2014"
1557164586-1559,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or530-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,although very pretty and picturesque the bay can be crammed and the roads difficult to navigate to to traffic and the size of some of the vehicles trying to pass each other on the narrow road. would recommend investment in the area to prevent damage...more,"Aldridge, United Kingdom",2015-04-01T00:00:00Z,parking and traffic problems,2,55,30,Callam L,"Reviewed April 7, 2015"
1557164644-1760,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or330-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"walk here across the cliff tops from the carrick-a-rede rope bridge national trust car park, past the lovely whitewashed church and then down the hill to the harbour.  have a cuppa in the tiny tea room at the bottom, then walk on towards white park...more","Cambridge, UK",2016-08-01T00:00:00Z,a picture postcard little harbour,5,28,12,Thorntons23,"Reviewed August 22, 2016"
1557164715-2000,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or90-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,we were taken to ballintoy harbour by a friend who knew we would appreciate a beautiful setting and great food in the little cafe there. we enjoyed our day visit to the cafe there so much that we went back again before they closed at...more,"Portsmouth, Virginia",2018-05-01T00:00:00Z,what a beautiful setting,5,42,23,9blsd,"Reviewed June 22, 2018"
1557164598-1602,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or490-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this area is absolutely gorgeous. it is worth the drive. if you are a game of thrones fan, this place was part of the filming. there is a picture of the character of theon greyjoy when you go there.","Philadelphia, Pennsylvania, USA",2015-07-01T00:00:00Z,gorgeous!,4,21,24,happytrvlr140,"Reviewed August 8, 2015"
1557164569-1506,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or590-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"the views here are unbelievable. it is a quiet little town, other than the tourists who stop here. i would recommend grabbing a coffee and taking a walk along the harbour and taking in the views.","Chino Hills, California",2013-06-01T00:00:00Z,amazing views,5,65,29,Skyler V,"Reviewed January 27, 2014"
1557164671-1855,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,picture perfect & funny watching people dressed up with swords and shields getting their game of thrones photos :0).  cafe had massive selection of cakes - we loved the millionaires shortcake and a much needed cup of tea.,"West Wycombe, United Kingdom",2017-05-01T00:00:00Z,beautiful,5,15,7,kate440,"Reviewed May 22, 2017"
1557164621-1686,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or410-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,been many a times to ballintoy harbour. bern coasteering and diving out of here. it is one if the most picturesque harbours in ireland.,null,2016-03-01T00:00:00Z,weekend break,5,4,0,Adrian M,"Reviewed March 17, 2016"
1557164663-1824,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or270-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,called at the harbour and had a great walk round and also enjoyed the tea room .the place was buzzing and the weather held whilst we were there.i know the next time we call we will spend more time here,"Belfast, United Kingdom",2017-02-01T00:00:00Z,have to call into ballintoy harbour,5,88,39,BelfastGeorgebest,"Reviewed February 16, 2017"
1557164563-1486,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or610-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this is a harbour with great views, interesting rockpools on the beach.  there are good toilet facilities and a van selling coffee and icecream when we were there.  lovely to spend a few hours on a sunny day!",null,2013-08-01T00:00:00Z,beautiful calm harbour,5,31,20,Morct,"Reviewed August 13, 2013"
1557164735-2076,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or20-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,good hike today. started at the harbour and walked along coast over the stiles. had to lift my dog though as he is a little fat. so able bodied dogs is a  must. ðÿ˜‹ ended up along the beach and made way past the small...more,"Limavady, United Kingdom",2019-01-01T00:00:00Z,walks of course,5,38,12,angelalamberton,"Reviewed January 15, 2019"
1557164627-1697,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or390-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this is a quaint little harbour on the north coast.we were there on a bank holiday so it was very busy,great atmosphere and a lovely little cafe for lunch.","Belfast, United Kingdom",2016-05-01T00:00:00Z,quaint,4,255,103,Little000715,"Reviewed May 30, 2016"
1557164635-1734,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or360-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,absolutely beautiful but can get crowded on summer weekends.- go early in the day to get parking spot!,null,2016-07-01T00:00:00Z,used to live there,5,4,1,Alan T,"Reviewed July 8, 2016"
